tourist_id,age,gender,nationality,city_visited,trip_duration_days,season,travel_company,total_spending_usd
T01757,6,Male,UK,Sharm El Sheikh,3,Spring,Mirage Travel Egypt,723.97
T01758,5,Female,Germany,Alexandria,8,Winter,Travel Choice Egypt,1403.47
T01759,15,Female,Denmark,Hurghada,7,Summer,Safari Travel Egypt,2180.04
T01760,16,Male,Norway,Alexandria,2,Spring,Travel Point Egypt,330.46
T01761,5,Female,Australia,Sharm El Sheikh,8,Autumn,Regency Travel Egypt,2455.29
T01762,12,Male,Italy,Alexandria,6,Spring,Pyramids Land Tours,693.67
T01763,18,Male,Italy,Aswan,8,Winter,Legend Travel Egypt,2147.49
T01764,14,Male,Australia,Cairo,6,Autumn,Diamond Travel Egypt,570.83
T01765,11,Female,Italy,Luxor,5,Autumn,Adventure Egypt Tours,919.28
T01766,6,Female,Sweden,Alexandria,10,Summer,Egypt Time Travel,1656.97
T01767,12,Female,USA,Luxor,2,Winter,Mirage Travel Egypt,365.43
T01768,9,Male,Germany,Hurghada,7,Winter,Ultimate Travel Egypt,2236.92
T01769,15,Male,France,Sharm El Sheikh,8,Spring,Abercrombie & Kent Egypt,2570.22
T01770,15,Female,Norway,Aswan,9,Winter,Emo Tours Egypt,2021.11
T01771,16,Female,Norway,Aswan,2,Spring,Sky Travel Egypt,413.46
T01772,7,Male,Spain,Alexandria,6,Autumn,Pharaohs Tours,904.15
T01773,5,Female,Italy,Alexandria,2,Autumn,Mirage Travel Egypt,278.8
T01774,7,Female,Spain,Aswan,3,Spring,Future Travel Egypt,688.02
T01775,12,Female,Germany,Sharm El Sheikh,9,Summer,Express Travel Egypt,1505.35
T01776,10,Female,Canada,Alexandria,3,Spring,Global Travel Egypt,411.71
T01777,15,Female,Sweden,Cairo,4,Spring,On The Go Tours Egypt,671.97
T01778,15,Male,Australia,Alexandria,3,Autumn,Prestige Travel Egypt,486.45
T01779,7,Female,Netherlands,Luxor,8,Winter,Dynasty Travel Egypt,1887.94
T01780,8,Female,USA,Luxor,2,Autumn,Sakkara Travel,488.5
T01781,18,Female,UK,Hurghada,8,Winter,Wings Tours Egypt,2300.05
T01782,17,Female,France,Aswan,4,Spring,Osoris Travel,778.54
T01783,11,Male,Spain,Aswan,8,Summer,Modern Travel Egypt,1592.01
T01784,18,Female,Canada,Aswan,3,Summer,Continental Tours Egypt,627.21
T01785,14,Male,Australia,Alexandria,3,Spring,Red Sea Travel Egypt,338.74
T01786,8,Male,Norway,Luxor,2,Summer,Top Travel Egypt,322.88
T01787,15,Female,Netherlands,Alexandria,7,Autumn,Prestige Travel Egypt,895.55
T01788,5,Male,Germany,Hurghada,6,Autumn,Regency Travel Egypt,1348.37
T01789,16,Female,Italy,Sharm El Sheikh,8,Autumn,Legend Travel Egypt,2731.76
T01790,5,Female,Germany,Cairo,5,Autumn,Memphis Tours,461.12
T01791,18,Female,Germany,Hurghada,4,Summer,Pyramids Land Tours,1273.27
T01792,14,Male,France,Aswan,10,Summer,Explore Egypt Tours,2057.31
T01793,18,Female,Spain,Hurghada,4,Summer,Smart Travel Egypt,840.36
T01794,11,Female,UK,Aswan,2,Winter,Nefertiti Travel,346.32
T01795,18,Male,France,Luxor,6,Spring,Egypt Direct Tours,612.33
T01796,7,Female,Denmark,Cairo,10,Spring,Nefertiti Travel,1709.58
T01797,17,Female,Sweden,Aswan,6,Spring,Wonder Travel Egypt,1024.89
T01798,10,Female,France,Aswan,2,Spring,Cosmos Travel Egypt,561.17
T01799,8,Male,France,Cairo,6,Spring,Queen Egypt Tours,959.73
T01800,18,Male,France,Hurghada,8,Autumn,Embrace Egypt,1618.98
T01801,14,Female,Netherlands,Cairo,6,Spring,World Travel Egypt,540.03
T01802,12,Male,USA,Cairo,6,Summer,Smart Travel Egypt,714.15
T01803,16,Female,Italy,Aswan,10,Spring,Embrace Egypt,1849.53
T01804,11,Female,France,Hurghada,6,Autumn,New Horizon Travel Egypt,1302.13
T01805,11,Male,Norway,Luxor,8,Autumn,Memphis Tours,1949.54
T01806,17,Female,Sweden,Sharm El Sheikh,2,Autumn,Blue Sky Travel Egypt,452.52
T01807,11,Male,Netherlands,Aswan,5,Summer,Continental Tours Egypt,1473.16
T01808,9,Male,Sweden,Sharm El Sheikh,6,Spring,Zenith Travel Egypt,1026.54
T01809,6,Male,Spain,Hurghada,6,Autumn,Vision Travel Egypt,1658.5
T01810,8,Female,Sweden,Hurghada,4,Spring,Elite Egypt Tours,1023.77
T01811,18,Female,Australia,Cairo,3,Autumn,Infinity Travel Egypt,309.51
T01812,12,Female,Sweden,Cairo,5,Spring,Ultimate Travel Egypt,884.43
T01813,13,Male,Spain,Alexandria,4,Winter,Ultimate Travel Egypt,529.06
T01814,10,Male,Spain,Cairo,2,Winter,Explore Egypt Tours,393.67
T01815,16,Male,Italy,Sharm El Sheikh,10,Winter,MISR Travel,1849.23
T01816,9,Female,Australia,Luxor,4,Autumn,Modern Travel Egypt,854.07
T01817,13,Female,Norway,Alexandria,5,Summer,Premier Travel Egypt,655.95
T01818,16,Male,UK,Luxor,7,Summer,Smart Travel Egypt,1307.55
T01819,17,Female,France,Sharm El Sheikh,5,Spring,Travel World Egypt,1174.28
T01820,16,Male,Sweden,Alexandria,2,Spring,Globe Travel Egypt,326.17
T01821,5,Male,Sweden,Hurghada,9,Spring,Key Egypt Travel,2731.03
T01822,15,Female,Germany,Aswan,4,Winter,Egypt Tours Portal,1060.93
T01823,12,Male,Sweden,Luxor,10,Winter,Blue Sky Travel Egypt,1759.28
T01824,7,Female,Norway,Cairo,9,Winter,Nile Blue Tours,1720.76
T01825,18,Male,Denmark,Cairo,7,Summer,Queen Egypt Tours,945.5
T01826,8,Female,Spain,Sharm El Sheikh,7,Summer,Travel House Egypt,1484.93
T01827,13,Female,UK,Cairo,7,Autumn,Travel Services Egypt,682.07
T01828,16,Female,Italy,Sharm El Sheikh,2,Summer,Egypt Tours Portal,304.07
T01829,14,Female,Spain,Hurghada,6,Summer,Dynasty Travel Egypt,1309.59
T01830,14,Male,Italy,Aswan,7,Spring,Royal Vacation Egypt,1847.56
T01831,8,Female,UK,Hurghada,5,Summer,Osoris Travel,1414.09
T01832,13,Male,Canada,Alexandria,5,Winter,On The Go Tours Egypt,690.31
T01833,17,Male,Netherlands,Sharm El Sheikh,10,Summer,Star Travel Egypt,1500.6
T01834,11,Female,Sweden,Hurghada,4,Summer,Wonder Travel Egypt,1157.29
T01835,18,Female,USA,Cairo,5,Winter,Sunrise Travel Egypt,796.72
T01836,16,Female,Canada,Hurghada,5,Spring,King Tut Tours,847.25
T01837,16,Female,UK,Sharm El Sheikh,8,Summer,Sun International,2042.78
T01838,18,Female,Netherlands,Hurghada,2,Spring,Lotus Travel Egypt,623.47
T01839,8,Male,Italy,Sharm El Sheikh,6,Spring,Emerald Travel Egypt,1330.83
T01840,16,Female,Canada,Hurghada,4,Summer,Journey Egypt,1070.92
T01841,13,Female,Germany,Hurghada,7,Autumn,Scandia Tours Egypt,1121.32
T01842,18,Female,Spain,Hurghada,6,Autumn,Lady Egypt Tours,1239.95
T01843,9,Male,Australia,Aswan,9,Spring,Travel Line Egypt,2544.3
T01844,15,Male,Italy,Sharm El Sheikh,2,Spring,Golden Egypt Tours,644.97
T01845,13,Male,Denmark,Alexandria,8,Spring,Sky Travel Egypt,1023.07
T01846,5,Male,Italy,Alexandria,3,Autumn,Royal Vacation Egypt,465.01
T01847,16,Female,Australia,Aswan,5,Spring,Prime Travel Egypt,782.1
T01848,18,Male,Italy,Cairo,4,Summer,Top Travel Egypt,612.42
T01849,6,Female,Norway,Luxor,2,Winter,Pharaohs Tours,426.54
T01850,17,Male,Germany,Hurghada,2,Spring,Majestic Travel Egypt,290.81
T01851,13,Female,Germany,Alexandria,7,Summer,Infinity Travel Egypt,1254.9
T01852,18,Female,Sweden,Cairo,10,Autumn,Golden Egypt Tours,1284.12
T01853,5,Female,Sweden,Alexandria,8,Autumn,Deluxe Tours Egypt,1377.98
T01854,9,Male,Sweden,Luxor,5,Summer,Mirage Travel Egypt,953.06
T01855,12,Female,Denmark,Aswan,3,Summer,Prestige Travel Egypt,636.34
T01856,14,Female,UK,Luxor,8,Spring,Embrace Egypt,908.08
T01857,11,Female,Germany,Aswan,5,Summer,Regency Travel Egypt,985.0
T01858,8,Male,Denmark,Luxor,9,Spring,Egypt Holiday Makers,1404.01
T01859,6,Female,Norway,Cairo,8,Autumn,Jasmine Travel Egypt,1133.58
T01860,10,Female,Canada,Aswan,6,Summer,United Travel Egypt,1243.69
T01861,17,Male,UK,Sharm El Sheikh,9,Autumn,Smart Travel Egypt,2522.06
T01862,18,Female,Germany,Aswan,5,Summer,Lady Egypt Tours,853.29
T01863,8,Male,Germany,Aswan,3,Autumn,Imperial Egypt,451.36
T01864,18,Male,Australia,Aswan,7,Winter,Emerald Travel Egypt,1799.68
T01865,12,Female,Australia,Sharm El Sheikh,7,Spring,Galaxy Travel Egypt,1107.62
T01866,11,Female,Canada,Alexandria,7,Winter,Jasmine Travel Egypt,934.05
T01867,18,Female,Australia,Cairo,2,Summer,Travel Point Egypt,398.2
T01868,18,Female,Germany,Sharm El Sheikh,3,Spring,Superior Travel Egypt,891.08
T01869,11,Male,Netherlands,Cairo,6,Spring,Abercrombie & Kent Egypt,657.8
T01870,14,Male,Spain,Cairo,7,Spring,Majestic Travel Egypt,736.38
T01871,11,Male,Australia,Sharm El Sheikh,6,Winter,Globe Travel Egypt,1256.42
T01872,12,Female,Spain,Hurghada,8,Winter,Universal Travel Egypt,1924.4
T01873,10,Male,France,Sharm El Sheikh,10,Winter,Royal Travel Egypt,2191.76
T01874,16,Male,USA,Hurghada,8,Autumn,Platinum Travel Egypt,1669.9
T01875,15,Male,Norway,Sharm El Sheikh,10,Spring,Emerald Travel Egypt,3063.05
T01876,11,Male,Italy,Luxor,4,Autumn,Top Travel Egypt,991.53
T01877,6,Male,Norway,Alexandria,4,Autumn,Pyramids Land Tours,535.94
T01878,13,Male,Netherlands,Luxor,10,Summer,Falcon Travel Egypt,1355.23
T01879,18,Female,UK,Luxor,5,Autumn,Wings Tours Egypt,500.11
T01880,6,Male,Canada,Cairo,7,Autumn,Plan Egypt Tours,1262.79
T01881,14,Male,Australia,Aswan,10,Autumn,Egypt Tailor Made Tours,1244.64
T01882,5,Male,UK,Hurghada,8,Summer,Travel Choice Egypt,1603.2
T01883,15,Female,Sweden,Aswan,8,Autumn,Sharm Club,1020.44
T01884,5,Female,Norway,Hurghada,2,Autumn,Legend Travel Egypt,504.51
T01885,11,Female,Sweden,Cairo,2,Spring,Karnak Tours,376.8
T01886,10,Female,Spain,Hurghada,3,Autumn,Dynasty Travel Egypt,513.92
T01887,13,Female,Norway,Alexandria,9,Spring,World Travel Egypt,815.46
T01888,9,Male,Germany,Sharm El Sheikh,8,Summer,Isis Travel,1296.6
T01889,7,Female,Canada,Sharm El Sheikh,4,Spring,Sakkara Travel,860.33
T01890,17,Female,Italy,Aswan,3,Autumn,Queen Egypt Tours,623.13
T01891,12,Male,Denmark,Hurghada,9,Autumn,Safari Travel Egypt,2569.29
T01892,6,Male,Germany,Hurghada,8,Spring,Royal Vacation Egypt,1989.08
T01893,6,Male,Spain,Sharm El Sheikh,8,Winter,Victory Travel Egypt,2488.15
T01894,7,Male,UK,Luxor,7,Spring,Zenith Travel Egypt,895.85
T01895,17,Male,Spain,Alexandria,8,Winter,Insight Vacations Egypt,886.99
T01896,14,Female,Denmark,Cairo,6,Autumn,Egypt Holiday Makers,859.49
T01897,15,Male,Norway,Aswan,3,Autumn,Future Travel Egypt,536.54
T01898,9,Female,Denmark,Hurghada,9,Spring,Red Sea Travel Egypt,2052.42
T01899,8,Female,Norway,Alexandria,9,Winter,Magic Carpet Travel,1343.67
T01900,9,Female,Australia,Cairo,5,Spring,Best Egypt Tours,431.7
T01901,6,Male,Sweden,Sharm El Sheikh,6,Autumn,Emerald Travel Egypt,1100.15
T01902,15,Male,Germany,Aswan,7,Summer,Luxor and Aswan Travel,1848.51
T01903,16,Female,Norway,Sharm El Sheikh,9,Autumn,New Horizon Travel Egypt,1435.43
T01904,13,Female,France,Cairo,2,Summer,Travel World Egypt,266.62
T01905,17,Male,USA,Cairo,3,Summer,Grand Tours Egypt,358.95
T01906,17,Male,USA,Cairo,3,Summer,King Tut Tours,339.17
T01907,9,Male,Australia,Cairo,2,Autumn,Travel Masters Egypt,340.2
T01908,5,Male,France,Sharm El Sheikh,7,Autumn,Scandia Tours Egypt,1649.18
T01909,18,Male,Spain,Luxor,5,Autumn,Professional Travel Egypt,936.93
T01910,6,Male,Germany,Aswan,8,Winter,Key Egypt Travel,2269.79
T01911,16,Female,France,Hurghada,4,Autumn,Jasmine Travel Egypt,598.74
T01912,10,Male,Spain,Alexandria,2,Winter,Moon Travel Egypt,351.35
T01913,13,Male,Netherlands,Hurghada,8,Winter,Travel Point Egypt,2299.54
T01914,11,Female,France,Sharm El Sheikh,3,Winter,Blue Sky Travel Egypt,944.28
T01915,13,Female,Italy,Luxor,6,Spring,Magic Carpet Travel,1394.84
T01916,16,Male,Canada,Luxor,3,Summer,Echo Egypt Travel,427.53
T01917,13,Female,Norway,Hurghada,9,Winter,Global Travel Egypt,2589.19
T01918,15,Female,Sweden,Aswan,2,Spring,Oasis Travel Egypt,529.37
T01919,13,Female,Norway,Luxor,3,Winter,Infinity Travel Egypt,471.17
T01920,18,Male,Denmark,Luxor,5,Spring,International Travel Egypt,569.57
T01921,16,Female,USA,Aswan,9,Spring,Travco Travel,2162.04
T01922,12,Male,Australia,Aswan,7,Winter,Top Travel Egypt,1823.91
T01923,16,Female,Netherlands,Luxor,3,Spring,Globe Travel Egypt,681.65
T01924,5,Female,Spain,Luxor,4,Autumn,Nile Travel Egypt,848.37
T01925,7,Male,Canada,Alexandria,8,Spring,Red Sea Travel Egypt,1002.69
T01926,14,Female,Netherlands,Alexandria,6,Autumn,Zenith Travel Egypt,791.7
T01927,18,Male,UK,Cairo,6,Autumn,Pioneer Travel Egypt,923.0
T01928,6,Female,Norway,Alexandria,9,Autumn,Top Travel Egypt,1554.13
T01929,5,Male,Spain,Cairo,10,Autumn,Wings Tours Egypt,1382.57
T01930,16,Female,France,Hurghada,8,Summer,Ultimate Travel Egypt,1125.23
T01931,14,Female,Denmark,Luxor,9,Autumn,Embrace Egypt,1935.77
T01932,12,Male,Italy,Sharm El Sheikh,5,Summer,Prime Travel Egypt,1329.33
T01933,10,Male,USA,Luxor,6,Autumn,Safari Travel Egypt,1060.29
T01934,12,Male,Norway,Cairo,3,Spring,Victory Travel Egypt,453.82
T01935,10,Male,Canada,Aswan,8,Spring,Emerald Travel Egypt,1676.12
T01936,12,Male,UK,Cairo,2,Winter,Travel Experts Egypt,242.12
T01937,6,Male,USA,Luxor,5,Winter,Majestic Travel Egypt,899.31
T01938,11,Female,Denmark,Hurghada,2,Summer,Royal Vacation Egypt,504.41
T01939,11,Male,Italy,Alexandria,7,Winter,Ultimate Travel Egypt,704.16
T01940,10,Male,Netherlands,Aswan,5,Autumn,Key Egypt Travel,1466.67
T01941,11,Female,USA,Luxor,3,Spring,Travel Point Egypt,415.08
T01942,10,Male,Spain,Sharm El Sheikh,4,Spring,Royal Vacation Egypt,1350.47
T01943,17,Male,Canada,Hurghada,6,Winter,Prime Travel Egypt,1750.92
T01944,12,Female,Norway,Alexandria,10,Spring,Global Travel Egypt,1120.68
T01945,15,Male,USA,Cairo,6,Summer,Heliopolis Travel,1134.91
T01946,7,Male,Denmark,Cairo,2,Autumn,Sun International,210.42
T01947,13,Female,Canada,Hurghada,2,Winter,King Tut Tours,574.24
T01948,14,Male,Sweden,Luxor,10,Winter,Osoris Travel,1638.79
T01949,16,Male,USA,Aswan,5,Spring,Sharm Club,901.02
T01950,17,Female,Denmark,Alexandria,6,Winter,Journey Egypt,556.31
T01951,13,Male,Netherlands,Cairo,4,Winter,Continental Tours Egypt,395.02
T01952,14,Female,Sweden,Hurghada,6,Autumn,Star Travel Egypt,1608.93
T01953,13,Male,Canada,Aswan,2,Spring,Vision Travel Egypt,349.55
T01954,15,Male,USA,Sharm El Sheikh,3,Spring,Osoris Travel,554.65
T01955,16,Male,Canada,Cairo,3,Winter,World Travel Egypt,335.12
T01956,13,Male,Spain,Aswan,4,Autumn,Zenith Travel Egypt,634.04
T01957,18,Male,Australia,Sharm El Sheikh,3,Winter,Superior Travel Egypt,938.92
T01958,16,Male,Denmark,Sharm El Sheikh,6,Spring,Star Travel Egypt,1974.97
T01959,10,Female,Canada,Sharm El Sheikh,7,Autumn,Egypt Tailor Made Tours,1124.07
T01960,13,Male,Denmark,Cairo,4,Summer,Golden Egypt Tours,725.16
T01961,10,Male,Italy,Alexandria,7,Autumn,Memphis Tours,942.77
T01962,5,Male,UK,Aswan,7,Winter,Globe Travel Egypt,1909.69
T01963,13,Male,Denmark,Aswan,3,Summer,Karnak Tours,497.06
T01964,8,Female,USA,Luxor,4,Summer,On The Go Tours Egypt,657.06
T01965,13,Female,USA,Cairo,6,Summer,Red Sea Travel Egypt,962.19
T01966,11,Male,Germany,Aswan,9,Winter,Karnak Tours,1352.89
T01967,10,Male,Canada,Aswan,10,Autumn,Isis Travel,1647.28
T01968,14,Male,Canada,Alexandria,2,Winter,Egypt Tailor Made Tours,244.29
T01969,11,Male,Germany,Alexandria,6,Autumn,Osoris Travel,800.67
T01970,18,Female,Norway,Cairo,4,Autumn,Travel Point Egypt,563.46
T01971,7,Female,Netherlands,Alexandria,3,Spring,Explore Egypt Tours,360.85
T01972,6,Male,UK,Sharm El Sheikh,3,Spring,Sunrise Travel Egypt,904.44
T01973,8,Female,Spain,Cairo,2,Spring,Sun International,320.35
T01974,9,Female,UK,Hurghada,9,Winter,Wonder Travel Egypt,2068.2
T01975,15,Female,Spain,Sharm El Sheikh,6,Spring,Red Sea Travel Egypt,1045.95
T01976,11,Female,Italy,Luxor,4,Summer,Key Egypt Travel,524.7
T01977,14,Female,Netherlands,Cairo,8,Spring,Travel Line Egypt,1281.41
T01978,9,Female,Spain,Cairo,9,Winter,Mirage Travel Egypt,1214.11
T01979,14,Male,USA,Aswan,3,Spring,Travel World Egypt,559.6
T01980,5,Male,Spain,Hurghada,8,Summer,Regency Travel Egypt,1562.85
T01981,6,Male,Netherlands,Aswan,4,Spring,Travel World Egypt,1114.85
T01982,12,Female,France,Sharm El Sheikh,7,Summer,Great Pyramid Travel,2035.65
T01983,14,Male,Germany,Luxor,8,Autumn,Egypt Tailor Made Tours,1157.66
T01984,11,Female,Germany,Cairo,10,Summer,Travel House Egypt,904.31
T01985,10,Male,France,Hurghada,3,Autumn,Future Travel Egypt,892.98
T01986,8,Female,Netherlands,Luxor,2,Autumn,Pioneer Travel Egypt,217.37
T01987,7,Female,USA,Hurghada,5,Spring,Isis Travel,725.14
T01988,5,Female,Germany,Alexandria,2,Spring,Imperial Egypt,184.11
T01989,16,Female,Netherlands,Hurghada,5,Winter,Wonder Travel Egypt,1585.02
T01990,5,Male,Norway,Hurghada,2,Autumn,Platinum Travel Egypt,326.59
T01991,14,Female,USA,Alexandria,4,Winter,Top Travel Egypt,531.2
T01992,16,Female,Denmark,Aswan,5,Autumn,Travel House Egypt,1046.94
T01993,18,Male,Spain,Sharm El Sheikh,9,Winter,Universal Travel Egypt,1490.31
T01994,11,Male,UK,Sharm El Sheikh,5,Spring,Emo Tours Egypt,1371.04
T01995,5,Female,Germany,Cairo,5,Spring,Pioneer Travel Egypt,998.62
T01996,7,Female,Denmark,Alexandria,8,Spring,Global Travel Egypt,1175.98
T01997,17,Male,Canada,Cairo,5,Winter,Luxor and Aswan Travel,989.71
T01998,13,Female,Sweden,Hurghada,6,Winter,Crystal Travel Egypt,1603.8
T01999,12,Female,Spain,Alexandria,2,Summer,Heliopolis Travel,194.87
T02000,13,Female,USA,Luxor,10,Spring,Heliopolis Travel,1717.64
T02001,5,Female,Netherlands,Aswan,3,Winter,Universal Travel Egypt,364.61
T02002,16,Female,Australia,Sharm El Sheikh,10,Summer,Egypt Time Travel,2141.94
T02003,14,Female,Spain,Cairo,3,Summer,Safari Travel Egypt,521.79
T02004,7,Female,Germany,Aswan,3,Autumn,Isis Travel,596.6
T02005,7,Female,UK,Cairo,7,Autumn,World Travel Egypt,827.87
T02006,13,Female,Sweden,Hurghada,8,Autumn,Pharaohs Tours,1441.34
T02007,11,Female,Germany,Hurghada,7,Spring,Lotus Travel Egypt,1848.88
T02008,18,Female,Italy,Aswan,10,Spring,Lotus Tours Egypt,1474.52
T02009,9,Female,France,Hurghada,10,Winter,Express Travel Egypt,2295.53
T02010,11,Male,Spain,Sharm El Sheikh,5,Spring,Heliopolis Travel,1140.37
T02011,11,Male,France,Hurghada,7,Spring,Egypt Tours Portal,1945.03
T02012,9,Female,Netherlands,Hurghada,5,Spring,Travel House Egypt,1452.67
T02013,12,Female,France,Hurghada,4,Autumn,Magic Carpet Travel,965.97
T02014,16,Male,France,Alexandria,10,Autumn,Nile Blue Tours,1410.77
T02015,7,Female,UK,Aswan,2,Summer,Blue Sky Travel Egypt,411.01
T02016,17,Male,Italy,Hurghada,7,Autumn,Elite Egypt Tours,1123.46
T02017,18,Male,Netherlands,Cairo,9,Autumn,Sun International,1075.2
T02018,7,Female,Spain,Luxor,3,Summer,Vision Travel Egypt,641.32
T02019,9,Male,USA,Aswan,9,Summer,Travco Travel,2186.37
T02020,10,Male,Spain,Luxor,10,Winter,Diamond Travel Egypt,1724.53
T02021,10,Male,Italy,Cairo,6,Winter,Deluxe Tours Egypt,1083.53
T02022,18,Female,Spain,Alexandria,8,Spring,Egypt Tailor Made Tours,1307.53
T02023,14,Female,Spain,Sharm El Sheikh,10,Autumn,Safari Travel Egypt,2784.39
T02024,16,Male,Sweden,Hurghada,2,Summer,Victory Travel Egypt,615.57
T02025,7,Male,Norway,Sharm El Sheikh,2,Winter,Majestic Travel Egypt,512.18
T02026,12,Male,USA,Cairo,3,Winter,Isis Travel,522.14
T02027,10,Female,France,Alexandria,2,Winter,Travel Line Egypt,232.44
T02028,8,Female,UK,Cairo,5,Summer,Pharaohs Tours,571.05
T02029,14,Female,Norway,Luxor,10,Autumn,Elite Egypt Tours,2300.38
T02030,5,Female,Denmark,Aswan,6,Winter,Superior Travel Egypt,904.56
T02031,10,Male,Sweden,Luxor,6,Spring,Majestic Travel Egypt,1335.92
T02032,13,Male,Italy,Hurghada,8,Winter,Prime Travel Egypt,2151.55
T02033,10,Female,Denmark,Luxor,6,Summer,Prime Travel Egypt,740.86
T02034,18,Female,USA,Hurghada,6,Spring,Grand Tours Egypt,1565.13
T02035,12,Male,Australia,Hurghada,7,Winter,Silver Travel Egypt,1099.31
T02036,6,Female,France,Alexandria,9,Summer,Egypt Time Travel,1588.94
T02037,6,Male,Sweden,Cairo,3,Spring,Paradise Travel Egypt,376.47
T02038,14,Male,Denmark,Luxor,7,Summer,Modern Travel Egypt,702.14
T02039,13,Female,UK,Sharm El Sheikh,6,Winter,Grand Tours Egypt,1278.74
T02040,6,Female,Germany,Aswan,9,Winter,Global Travel Egypt,1722.89
T02041,16,Female,Netherlands,Sharm El Sheikh,9,Autumn,Infinity Travel Egypt,2346.41
T02042,14,Female,Australia,Alexandria,8,Autumn,Insight Vacations Egypt,1359.52
T02043,17,Male,Netherlands,Hurghada,6,Winter,Travel Choice Egypt,1409.69
T02044,17,Female,Italy,Sharm El Sheikh,4,Spring,Sunrise Travel Egypt,716.78
T02045,6,Male,USA,Luxor,9,Spring,Egypt Holiday Makers,937.72
T02046,6,Male,Germany,Hurghada,6,Autumn,Sharm Club,1663.69
T02047,16,Male,Sweden,Luxor,2,Summer,MISR Travel,237.19
T02048,9,Female,Canada,Sharm El Sheikh,6,Autumn,Star Travel Egypt,1385.48
T02049,15,Female,Spain,Aswan,2,Summer,Wonder Travel Egypt,357.18
T02050,7,Male,Spain,Sharm El Sheikh,7,Summer,United Travel Egypt,1300.08
T02051,13,Male,Canada,Alexandria,10,Spring,New Horizon Travel Egypt,1769.4
T02052,12,Male,Netherlands,Alexandria,4,Autumn,Lotus Travel Egypt,463.67
T02053,7,Female,Sweden,Sharm El Sheikh,6,Spring,MISR Travel,1982.9
T02054,18,Female,Netherlands,Luxor,4,Spring,Crystal Travel Egypt,544.18
T02055,9,Female,UK,Luxor,9,Autumn,Falcon Travel Egypt,1105.43
T02056,12,Male,Sweden,Sharm El Sheikh,7,Summer,Legend Travel Egypt,1514.22
T02057,18,Male,Italy,Alexandria,9,Autumn,Falcon Travel Egypt,824.15
T02058,13,Female,Canada,Alexandria,10,Autumn,Lotus Travel Egypt,1646.19
T02059,15,Female,Spain,Alexandria,8,Summer,International Travel Egypt,1271.43
T02060,15,Female,Sweden,Hurghada,7,Spring,Sunrise Travel Egypt,2148.41
T02061,8,Male,Norway,Hurghada,7,Summer,Travel Choice Egypt,1163.38
T02062,16,Male,Denmark,Cairo,7,Autumn,Emo Tours Egypt,625.83
T02063,13,Female,UK,Hurghada,4,Winter,Magic Carpet Travel,1082.72
T02064,5,Male,Australia,Hurghada,10,Summer,Egypt Direct Tours,2472.88
T02065,9,Female,Italy,Sharm El Sheikh,9,Winter,Egypt Holiday Makers,2264.71
T02066,9,Male,Spain,Alexandria,2,Spring,Travco Travel,288.4
T02067,6,Male,Netherlands,Hurghada,6,Spring,Egypt Tailor Made Tours,938.67
T02068,7,Male,Germany,Sharm El Sheikh,7,Autumn,Modern Travel Egypt,1807.37
T02069,14,Female,UK,Sharm El Sheikh,8,Autumn,Insight Vacations Egypt,1954.93
T02070,16,Female,Germany,Aswan,6,Winter,Classic Tours Egypt,1798.71
T02071,5,Female,Spain,Luxor,9,Summer,Best Egypt Tours,2156.45
T02072,17,Male,Denmark,Alexandria,2,Winter,Cosmos Travel Egypt,337.57
T02073,17,Female,USA,Aswan,2,Spring,Royal Vacation Egypt,259.55
T02074,15,Male,Sweden,Hurghada,6,Autumn,Wonder Travel Egypt,1847.06
T02075,13,Female,Denmark,Aswan,8,Winter,Pharaohs Tours,1976.89
T02076,16,Male,Denmark,Aswan,2,Spring,Platinum Travel Egypt,485.15
T02077,5,Female,Spain,Luxor,2,Spring,Travel Services Egypt,322.01
T02078,6,Male,UK,Sharm El Sheikh,7,Winter,Prime Travel Egypt,2065.05
T02079,13,Male,Germany,Cairo,8,Spring,Star Travel Egypt,1031.85
T02080,12,Male,Canada,Sharm El Sheikh,9,Autumn,Express Travel Egypt,1957.59
T02081,10,Male,UK,Sharm El Sheikh,9,Winter,Global Travel Egypt,2895.93
T02082,16,Female,Australia,Luxor,8,Winter,Grand Tours Egypt,970.86
